DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p21.33	6	31222761	C6orf15, CCHCR1, CDSN, HCG22, HCG27, HLA-C, MUC22, POU5F1, PSORS1C1, PSORS1C2, PSORS1C3, TCF19	HCG27 - HLA-C	ENSG00000220890	ENSG00000225691		18793	45988	rs116067082-A	rs116067082	1	9263985	regulatory_region_variant	1		4E-11	10.397940008672037		1.07	[1.05-1.10]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p21.32	6	32228798	intergenic	NOTCH4 - TSBP1-AS1	ENSG00000238196	ENSG00000225914		4731	25842	rs142601889-T	rs142601889	1	9267858	intergenic_variant	1		4E-11	10.397940008672037		1.1	[1.07-1.13]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p21.32	6	32566867	HLA-DRB1, HLA-DRB6	HLA-DRB6 - HLA-DRB1	ENSG00000229391	ENSG00000206240		6845	11902	rs147976543-A	rs147976543	0	147976543	intron_variant	1		4E-11	10.397940008672037		1.1	[1.07-1.13]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p21.32	6	32371870	C6orf10	TSBP1-AS1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1, TSBP1			ENSG00000225914, ENSG00000234280, ENSG00000232106, ENSG00000206245, ENSG00000204296, ENSG00000206310, ENSG00000237881, ENSG00000236672			rs116254153-T	rs116254153	1	2050189	5_prime_UTR_variant	0		4E-11	10.397940008672037		1.11	[1.07-1.14]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	12q13.3	12	57228588	LRP1, MIR1228, NDUFA4L2, NXPH4, R3HDM2, SHMT2, STAC3	NXPH4 - SHMT2	ENSG00000182379	ENSG00000182199		2139	985	rs12826178-?	rs12826178	0	12826178	regulatory_region_variant	1		4E-10	9.397940008672037		1.1494253	[1.1-1.2]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p22.2	6	26391166	BTN2A1, BTN2A2, BTN2A3P, BTN3A1, BTN3A2, BTN3A3, LOC285819	BTN2A2			ENSG00000124508			rs2237234-?	rs2237234	0	2237234	3_prime_UTR_variant	0		4E-10	9.397940008672037		1.0752687	[1.05-1.1]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	1p34.2	1	43634413	ARTN, ATP6V0B, B4GALT2, CCDC24, DPH2, IPO13, KDM4A, KDM4A-AS1, LOC101929592, MIR6079, PTPRF, SLC6A9, ST3GAL3	PTPRF - KDM4A	ENSG00000142949	ENSG00000066135		10747	15736	rs11210892-?	rs11210892	0	11210892	intergenic_variant	1		4E-10	9.397940008672037		1.0638298	[1.04-1.09]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	16p11.2	16	29946895	ALDOA, ASPHD1, C16orf92, DOC2A, FAM57B, GDPD3, HIRIP3, INO80E, KCTD13, MAPK3, PPP4C, SEZ6L2, TAOK2, TBX6, TMEM219, YPEL3	TMEM219			ENSG00000149932			rs8054556-?	rs8054556	0	8054556	intron_variant	0		4E-10	9.397940008672037		1.0638298	[1.04-1.09]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	8q24.3	8	142252164	TSNARE1	TSNARE1			ENSG00000171045			rs67756423-A	rs67756423	0	67756423	intron_variant	0		4E-10	9.397940008672037		1.08	[1.05-1.10]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	1q25.2	1	177337251	BRINP2, LOC102724661	BRINP2 - LINC01645	ENSG00000198797	ENSG00000224968		54829	14311	rs17659437-?	rs17659437	0	17659437	intergenic_variant	1		4E-9	8.397940008672037		1.0869565	[1.05-1.12]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	16q21	16	58636004	CNOT1, SETD6, SNORA46, SNORA76A	CNOT1 - SLC38A7	ENSG00000125107	ENSG00000103042		6119	29105	rs11641947-?	rs11641947	0	11641947	intergenic_variant	1		4E-9	8.397940008672037		1.0869565	[1.05-1.11]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p21.33	6	31361514	HLA-B, MICA, MIR6891	HLA-B - DHFRP2	ENSG00000206450	ENSG00000228432		4326	4838	rs139099016-?	rs139099016	1	2596544	intergenic_variant	1		4E-9	8.397940008672037		1.0869565	[1.05-1.11]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	8q24.3	8	142276955	TSNARE1	TSNARE1			ENSG00000171045			rs72687362-?	rs72687362	0	72687362	intron_variant	0		4E-9	8.397940008672037		1.0752687	[1.05-1.1]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	8p11.23	8	38432906	BAG4, DDHD2, FGFR1, LETM2, LSM1, PLPP5, WHSC1L1	FGFR1			ENSG00000077782			rs57709857-?	rs57709857	0	57709857	intron_variant	0		4E-9	8.397940008672037		1.0752687	[1.05-1.1]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	1p31.1	1	73283600	LINC01360	RN7SKP19 - LINC01360	ENSG00000251825	ENSG00000233973		91745	22009	rs11210195-?	rs11210195	0	11210195	intergenic_variant	1		4E-9	8.397940008672037		1.0638298	[1.04-1.08]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	22q13.2	22	42141117	CYP2D6, CYP2D7, FAM109B, LINC00634, LOC101929829, NAGA, NDUFA6, NDUFA6-AS1, OGFRP1, SEPT3, SMDT1, TCF20, WBP2NL	CYP2D7			ENSG00000205702			rs3020736-?	rs3020736	0	3020736	intron_variant	0		4E-9	8.397940008672037		1.0638298	[1.04-1.09]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	15q22.2	15	61578744	intergenic							rs12592967-T	rs12592967	0	12592967	intron_variant	1		4E-9	8.397940008672037		1.06	[1.04-1.08]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA				CACNA1I							rs5995756-T	rs5995756	0	5995756		1		4E-9	8.397940008672037		1.06	[1.04-1.08]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p22.1	6	29681770	HCG4, HCG4B, HCG8, HCG9, HLA-A, HLA-F, HLA-F-AS1, HLA-G, HLA-H, HLA-J, IFITM4P, LOC554223, MOG, PPP1R11, RNF39, ZFP57, ZNRD1, ZNRD1-AS1	ZFP57 - ZDHHC20P1	ENSG00000232099	ENSG00000228371		615	26355	rs385492-T	rs385492	0	385492	intergenic_variant	1		4E-9	8.397940008672037		1.06	[1.04-1.08]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p21.32	6	32646583	HLA-DQA1, HLA-DQB1	HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735			rs115443066-A	rs115443066	0	115443066	non_coding_transcript_exon_variant	0		4E-9	8.397940008672037		1.08	[1.05-1.11]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	11q14.1	11	81491868	intergenic	NA - MTND4LP18		ENSG00000254747			60358	rs7122181-?	rs7122181	0	7122181	intergenic_variant	1		4E-8	7.3979400086720375		1.0526316	[1.03-1.08]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	14q24.2	14	71134362	PCNX	PCNX1 - NA	ENSG00000100731			18980		rs221902-?	rs221902	0	221902	intergenic_variant	1		4E-8	7.3979400086720375		1.0526316	[1.04-1.08]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	3p21.2	3	52234850	ALAS1, BAP1, DNAH1, GLT8D1, GLYCTK, GLYCTK-AS1, GNL3, ITIH1, ITIH3, ITIH4, MIR135A1, MIRLET7G, NEK4, NISCH, NT5DC2, PBRM1, PHF7, PPM1M, SEMA3G, SMIM4, SNORD136, SNORD19, SNORD19B, SNORD69, SPCS1, STAB1, TLR9, TNNC1, TWF2, WDR82	TWF2			ENSG00000247596			rs353547-?	rs353547	0	353547	intron_variant	0		4E-8	7.3979400086720375		1.0526316	[1.03-1.08]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	20q13.33	20	63501824	EEF1A2, PPDPF, PTK6, SRMS	EEF1A2 - PPDPF	ENSG00000101210	ENSG00000125534		2585	18941	rs880446-A	rs880446	0	880446	intergenic_variant	1		4E-8	7.3979400086720375		1.06	[1.04-1.09]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	3p21.1	3	53108964	ITIH4, ITIH4-AS1, MIR8064, MUSTN1, RFT1, SFMBT1, TMEM110, TMEM110-MUSTN1	RFT1			ENSG00000163933			rs2115780-A	rs2115780	0	2115780	intron_variant	0		4E-8	7.3979400086720375		1.06	[1.04-1.08]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p21.33	6	31474954	intergenic	HCP5			ENSG00000227429			rs114277634-A	rs114277634	1	2844503	intron_variant	0		4E-8	7.3979400086720375		1.06	[1.04-1.08]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p21.32	6	32522830	HLA-DRB5	HLA-DRB5			ENSG00000198502			rs140849564-A	rs140849564	0	140849564	intron_variant	0		4E-8	7.3979400086720375		1.07	[1.05-1.10]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	5q14.3	5	89131520	MEF2C-AS1	MEF2C-AS1			ENSG00000248309			rs76994193-A	rs76994193	0	76994193	intron_variant	0		4E-8	7.3979400086720375		1.09	[1.06-1.12]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p21.32	6	32521255	HLA-DRB5	HLA-DRB5			ENSG00000198502			rs114875775-A	rs114875775	0	114875775	intron_variant	0		4E-8	7.3979400086720375		1.13	[1.08-1.17]	Affymetrix, Illumina [NR]	N	autism spectrum disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003756, http://purl.obolibrary.org/obo/MONDO_0005090	GCST004521	Genome-wide genotyping array
